Date,Urban with City and Town,Urban with Major Conurbation,Urban with Significant Rural (rural including hub towns 26-49%),Largely Rural (rural including hub towns 50-79%),Mainly Rural (rural including hub towns >=80%),Urban with Minor Conurbation
May 2014,3.1812974692141576,3.457540553849048,3.16771095367611,3.1700443340629127,3.3811089858893966,2.754758598318557
Jun 2014,3.222270947953108,3.493180855044655,3.1843152257226692,3.201509239879059,3.402832146756412,2.741894334429725
Jul 2014,3.255174604952652,3.5431434712510823,3.218459673521375,3.218833876954512,3.4027977581059714,2.745173568619082
Aug 2014,3.2817935504785147,3.578396230503377,3.2423579104616582,3.2542148332862997,3.4455636653521764,2.7837236941006247
Sep 2014,3.2909491819937733,3.581922590023668,3.2509223142933013,3.2681881916642226,3.4665851497993287,2.7743300581784256
Oct 2014,3.299566706334964,3.565799833254907,3.2569772335440317,3.2646615439223945,3.455103199596742,2.7943803016508024
Nov 2014,3.307722393192397,3.560195919039557,3.2767204153722025,3.267938755295781,3.471846291931312,2.784865753346567
Dec 2014,3.3253133299133406,3.587825110548559,3.28191684758166,3.2719963601855757,3.465120908869767,2.7978071739649093
Jan 2015,3.3298485905118715,3.596812984153618,3.281214303171791,3.2763722821081047,3.465362850997246,2.80663598910404
Feb 2015,3.335561833568776,3.5920053385516515,3.2791211770830797,3.2845105924409164,3.4693383698597886,2.809282002210461
Mar 2015,3.3414672653039696,3.5940779179919176,3.2918015838654338,3.2864222792155497,3.4690925297789286,2.7900984713660923
Apr 2015,3.3728614217718644,3.6367689555164495,3.3276623302643924,3.3124482132244952,3.5124373341529136,2.8152854160353016
May 2015,3.391142983805128,3.6317958935541705,3.3391038128348827,3.337022280972501,3.521454878202119,2.8187542813443893
Jun 2015,3.4294842774880934,3.677400810125222,3.364876150186287,3.3571469014232207,3.532076200227423,2.8428197779203144
Jul 2015,3.456421740906044,3.716187133283016,3.3947756072584134,3.3896432448979765,3.583875346115832,2.8636915336220543
Aug 2015,3.4913772684708357,3.7576033717516495,3.419581136477264,3.4115419180295823,3.58722286697707,2.863458250086017
Sep 2015,3.5109670013644543,3.7805282838457432,3.4394470508068937,3.4267930708043752,3.6050422947510508,2.8852446026787684
Oct 2015,3.5338794356676946,3.7767278692621336,3.452701972563883,3.438822448792735,3.5877192944227225,2.8781149403376136
Nov 2015,3.540287055656206,3.791668233610782,3.4660425280478284,3.431116556428431,3.594709126109322,2.909554376463589
Dec 2015,3.571544490279571,3.807882351954919,3.481597905288421,3.457247575521706,3.6108248229737505,2.9060730656131124
Jan 2016,3.5970878668978408,3.852069113950632,3.487806903829188,3.4723652741028697,3.6095916051982226,2.902251487448381
Feb 2016,3.6246087857939746,3.838730596268864,3.5160133847359387,3.473886732263114,3.6525956947298783,2.9540924805539035
Mar 2016,3.6122378563499042,3.9006957078905056,3.530906219177607,3.4952024931211563,3.6599045388627816,2.9044580207544155
Apr 2016,3.6465336973097706,3.8488897835472917,3.578332393623355,3.5128460710096103,3.6643475767517315,2.952027664209613
May 2016,3.689963792196227,3.9087119004629987,3.6014975132568194,3.546854473706655,3.705812092338467,2.9641711940485393
Jun 2016,3.7207711585133647,3.9207948541697832,3.6257154413604793,3.578928807237447,3.720365797046942,2.9866675799889757
Jul 2016,3.7542708241873615,3.9468950598505828,3.664005847197864,3.61113541208529,3.745935550457537,3.0156945020460175
Aug 2016,3.770326252829624,3.9583282772717303,3.6663020910663024,3.623554892963509,3.770944676779498,3.029007356321268
Sep 2016,3.771759999320509,3.9644781010853474,3.674837278886736,3.628409466442629,3.782216686210451,3.0033176090007694
Oct 2016,3.766848876261309,3.94865020126433,3.662353057620506,3.624809629545305,3.7807240245031895,3.0274848809713926
Nov 2016,3.7621787655517203,3.9399071580176988,3.673067794885694,3.631677697189628,3.8293155770087,3.0091974156575105
Dec 2016,3.775703699552973,3.9728425072963067,3.702510500850127,3.62088280194056,3.8026482986194967,3.0179257774506723
Jan 2017,3.813415360090839,3.994938133329079,3.709303212672845,3.65516628618647,3.7843633982247233,3.016618980014499
Feb 2017,3.809810541966739,3.9894615354071123,3.7090396322646693,3.6386169796080776,3.8055301551263034,3.022437552649634
Mar 2017,3.802262107250725,3.9879789537496277,3.7197794319097173,3.6454459090419133,3.817293228188096,3.0110583499647725
Apr 2017,3.829495461513376,4.026593712712416,3.7607417506245957,3.685438225494987,3.855883128557099,3.059547192769009
May 2017,3.8458740965108307,4.054866420623909,3.7766712282349943,3.7123574078604538,3.9094801586501093,3.0801259357626045
Jun 2017,3.8740788825696733,4.058993437927938,3.7963474029191735,3.7215726277254255,3.897253852269956,3.1064178336014043
Jul 2017,3.9070914257833125,4.093184108492875,3.838103312869623,3.761083796369505,3.9103730420512175,3.1160213236476646
Aug 2017,3.951180970279018,4.135407293093763,3.8569281158638717,3.7832841002522235,3.936399819594531,3.149857428026521
Sep 2017,3.926597077535534,4.1043736666164765,3.852792585648293,3.790952591575403,3.953320712586205,3.1609573546918397
Oct 2017,3.9274181834476067,4.102411785092088,3.863008179555868,3.799519405077703,3.949824827874495,3.170717730823952
Nov 2017,3.9315579892055688,4.093883363728001,3.876867630443322,3.793016432754113,3.9595964116060323,3.1408187044727516
Dec 2017,3.943454949344381,4.11169505514625,3.863220958196981,3.800559729852287,3.9558090370797023,3.191260800959354
Jan 2018,3.9517181803572825,4.120313765655647,3.8673920446994035,3.812234030937622,3.9912069281044253,3.184311575142942
Feb 2018,3.944471844616568,4.106372240356173,3.870680195348968,3.815295220535128,3.961737895841874,3.2153176011165066
Mar 2018,3.9252384903161426,4.107686563174689,3.890488019399186,3.7991943293301484,4.043976900467858,3.1496432998373196
Apr 2018,3.9511892118323395,4.1305706183192665,3.907744542412427,3.8124161657694056,4.013610976716333,3.1684785190010523
May 2018,3.964123464637544,4.165973463380883,3.923794451833549,3.841954216176524,4.008195935744918,3.1863591882651083
Jun 2018,3.9926830655463714,4.1585229388465175,3.94692726018625,3.851411228467835,3.987907436690229,3.279221717826128
Jul 2018,4.029590886416402,4.207839697508681,3.968396903446833,3.8845259507665246,4.0451732887891465,3.2601971134054133
Aug 2018,4.0301387241169575,4.221253195912672,3.993032066405907,3.9001639015972422,4.095611571556824,3.2967113954373772
Sep 2018,4.036242786789244,4.224631481927454,3.9897108604511837,3.8992624651532486,4.061843467221713,3.30310737813031
Oct 2018,4.014269203917191,4.193067269407871,3.9774897982140605,3.884680816655535,4.103199948696291,3.2814680062470845
Nov 2018,4.0331616369265895,4.189213933849254,3.9964179944488647,3.8746379660570636,4.107122607031381,3.343866249492529
Dec 2018,4.015497936032421,4.17974322928277,3.980040740143622,3.88346347542437,4.0868143926025535,3.304292973579662
Jan 2019,3.9975069194690933,4.184662379287015,3.978706825833137,3.864243092792849,4.145607539815356,3.257382018572081
Feb 2019,3.9813321808090207,4.170977429417128,3.9525950921125372,3.8603087155664992,4.12005645808804,3.316841163318801
Mar 2019,3.9815344653039135,4.142893559595669,3.975383385510177,3.8442404099433425,4.071134375040419,3.297567822610017
Apr 2019,3.9971053400272454,4.181805997488928,3.9706597866598017,3.8819115406473905,4.082197450926847,3.30613240421718
May 2019,3.9994898363356497,4.206163082388944,3.999470395244915,3.873089585358478,4.137023742220553,3.303561656790784
Jun 2019,4.002239037155578,4.21247319265704,4.020512678962236,3.896879499394294,4.100743265938808,3.3619553104260524
Jul 2019,4.054564778895826,4.276037047440136,4.020922935284938,3.9270769633664546,4.133315199943173,3.3652910961588343
Aug 2019,4.062574054806522,4.302419622497286,4.0425047451771166,3.933364347646186,4.177439360398512,3.3767908358133227
Sep 2019,4.081273351376288,4.295402041960326,4.039742432212092,3.9301576097829174,4.190083704664733,3.423459810767352
Oct 2019,4.061275640045811,4.289144877967788,4.042759616013655,3.9419137345341304,4.197254185482464,3.4111577795263566
Nov 2019,4.0673848969415545,4.27169200217343,4.061492059521354,3.917877729483586,4.164125831491739,3.39090850115253
Dec 2019,4.045679132847109,4.301850651301089,4.038501070151109,3.9119217234827097,4.192337169225726,3.4094775872596585
Jan 2020,4.056647646125867,4.282323124885458,4.052341065800355,3.911157743218139,4.19185078191751,3.3806321753847173
Feb 2020,4.070817745679545,4.295790473371061,4.050406800543529,3.9204420243220923,4.173395714383861,3.440905733100581
Mar 2020,4.0789976051679835,4.32065469236802,4.068388970887296,3.9503574634938667,4.170141268016225,3.4275638820095966
Apr 2020,4.066308449444798,4.3071034824574594,4.059260118212739,3.923470894104396,4.146901661690979,3.384209183821829
May 2020,4.077848844630796,4.322560930363177,4.079322197210264,3.9601416096099196,4.169952756470498,3.4671761235452387
Jun 2020,4.103977107170767,4.3367213885330465,4.1051864736883745,3.9763111752221345,4.205722675674226,3.4943597459119125
Jul 2020,4.1171468649579,4.402881757438654,4.131254959361612,3.97889460281169,4.2526512200443065,3.526659464279844
Aug 2020,4.143029130796649,4.426850916102114,4.160361569689609,4.010623600723749,4.3175147075948015,3.546471955092203
Sep 2020,4.171480533614822,4.468204390274837,4.171839176818752,4.0586712416620685,4.335620118549395,3.5566062698134817
Oct 2020,4.22734219148537,4.498402153410287,4.214629579549035,4.082197497779029,4.371724889891683,3.594224540876031
Nov 2020,4.285985618960358,4.549315518466013,4.264957385327521,4.1362465374590025,4.420059464699003,3.6560853128595734
Dec 2020,4.4090414795686215,NA,NA,NA,NA,NA
