"","Date","East of England","West Midlands (England)","South West (England)","North West (England)","Yorkshire and The Humber","South East (England)","London","North East (England)","Wales","East Midlands (England)"
"99",2003-04-01,2.40489617455863,2.04143732611518,2.40465687092052,1.78720902741844,1.79986082299821,2.44686866994557,2.58480145776016,1.74571886248237,1.84567578742278,2.12047496024059
"100",2003-05-01,2.43467291355949,2.06654470045059,2.42685741892972,1.8120650377162,1.84087864388858,2.46135145761539,2.61327825032202,1.79781154826684,1.87616810111513,2.15296406092663
"101",2003-06-01,2.45609143205788,2.11312384542219,2.45927554130515,1.85736926182902,1.88514329912079,2.48783204246597,2.60436898513825,1.83376630669665,1.9214945923508,2.19131744448897
"102",2003-07-01,2.45723984778185,2.12195784439524,2.45657990981403,1.86966838311343,1.90162158157858,2.483372850071,2.60706326993203,1.85727319554936,1.94083443135506,2.20449918878721
"103",2003-08-01,2.46536362652706,2.15226844032053,2.47098390158359,1.91397230357377,1.93250582168309,2.48902044939999,2.61115759999849,1.91033465470009,1.97827832832929,2.24116154636079
"104",2003-09-01,2.4844355958449,2.16670586857232,2.489240562857,1.94168825034608,1.94993204480867,2.50006484005182,2.62282815881374,1.91368816354481,2.00007124344581,2.25428959152217
"105",2003-10-01,2.49579683925802,2.20153620070738,2.50979943772285,1.95899921858841,1.98599876955649,2.51513046627449,2.6392898812138,1.95227013968907,2.0184866743565,2.26998768795006
"106",2003-11-01,2.53419913042343,2.22402252928356,2.53551615487222,1.99488932908999,2.01769288835526,2.54221494971575,2.66522224791752,1.98601927930641,2.07966518842306,2.30043288005206
"107",2003-12-01,2.55853039124331,2.27415224678313,2.57266602916895,2.04173396087177,2.05822649928252,2.56724450888411,2.68351860224525,2.04188601270254,2.12568330632143,2.3299811614615
"108",2004-01-01,2.56038383936137,2.25509773224607,2.58118845578197,2.04489060467157,2.06164960456773,2.57638061342378,2.69004668562662,2.03069229933173,2.15140642179906,2.32480104120031
"109",2004-02-01,2.57493064930707,2.28624426720714,2.61109210037849,2.06429081080576,2.08666698518849,2.59922210687512,2.71001637081881,2.04920495082828,2.162730866402,2.35947614892297
