"","Date","UKH","UKG","UKK","UKD","UKE","UKJ","UKI","UKC","UKL","UKF"
"80",2015-01-01,3.6421380365579,2.90765019323701,3.47264898275056,2.68454065585714,2.72749973835482,3.73788938036422,4.93610686989425,2.55975104108938,2.88219322508139,3.02698728068489
"81",2015-04-01,3.73033596873403,2.94916908847111,3.53269350502847,2.73833999392323,2.76914745730703,3.82895315984149,5.08893598377697,2.5854423450601,2.90945286751265,3.07380846839258
"82",2015-07-01,3.83225041538835,3.00908577966688,3.60675911405142,2.76960743212583,2.81257265243186,3.93861527821275,5.27176503507143,2.61345120333617,2.92921413230436,3.12590682848324
"83",2015-10-01,3.9176293746693,3.03100066952076,3.64889797456962,2.79024582112552,2.827945189523,4.0212498208891,5.39651570588576,2.61817756847803,2.96744526921897,3.16286088232201
"84",2016-01-01,4.00447428697609,3.0476242791687,3.68998789581546,2.80001886094342,2.83150819770408,4.10208910751455,5.56393670418709,2.60537806516163,2.98380836884313,3.1946231328036
"85",2016-04-01,4.14572675804638,3.12727103485216,3.77245430136773,2.85970667549297,2.89055265762387,4.23483598904792,5.70252465067844,2.64942456976398,3.02588593811749,3.27672053632904
"86",2016-07-01,4.24434973540054,3.17822707776961,3.85307241838804,2.90291320430875,2.92504043719487,4.32001470010463,5.81996929950684,2.65787578788402,3.06381041714968,3.32196403589964
"87",2016-10-01,4.29443283229923,3.18590070135616,3.86597794185103,2.89900238388177,2.92282031032219,4.33520831741784,5.79250698854351,2.64356357958801,3.07977475035152,3.34309809738036
"88",2017-01-01,4.34501567280048,3.22104311628959,3.88701022197032,2.91111614484453,2.9194223540247,4.36613187657444,5.83597731444401,2.63466353131547,3.07511371350555,3.37932474470342
"89",2017-04-01,4.42240002225224,3.28359355936558,3.95638173710793,2.96851613172931,2.97930097579823,4.44081464729061,5.91644755914899,2.68304639809695,3.11150877467728,3.44262279373512
"90",2017-07-01,4.50452363458904,3.33562267040226,4.03955811601112,3.02547159274515,3.02688007948284,4.50766986699225,6.01032305998218,2.70272684732303,3.18011285732377,3.51373522657529
"91",2017-10-01,4.52894618287691,3.3697432946463,4.06040942351498,3.03377987470141,3.04658457004903,4.52120907837269,5.93638505750393,2.71066874867978,3.20536103305703,3.54871500809516
"92",2018-01-01,4.55085625721556,3.3756854708473,4.08074185408815,3.04489890607191,3.05022830190145,4.51848252856953,5.90065059727088,2.68354726182615,3.22926530729108,3.56151933382376
"93",2018-04-01,4.56995732842927,3.43149559538011,4.12551420576028,3.08284912877461,3.08814348306925,4.55938807159102,5.92759855416294,2.73146455817945,3.26056091803232,3.61608375453041
"94",2018-07-01,4.62978865870049,3.50508151169671,4.19178949674053,3.14236584238042,3.13660508320256,4.59327274455491,5.95100576766731,2.74076230247383,3.33667403550306,3.67978209305701
"95",2018-10-01,4.62411954067302,3.52679855994703,4.19187010259263,3.14405667710539,3.14333166121089,4.56309202474274,5.86763247531795,2.74013592124814,3.3578294992419,3.7012772416325
"96",2019-01-01,4.59016260723142,3.50858126241202,4.16372135138168,3.15222243398335,3.13370636733072,4.5233642316653,5.7991961021465,2.68664463785916,3.35735827159785,3.69115635228576
"97",2019-04-01,4.60304105269164,3.54579428059008,4.18552859333658,3.18931940646807,3.17852866665755,4.53113408867507,5.79520853124228,2.76823638272737,3.40011285940641,3.7387068346782
"98",2019-07-01,4.64784811228984,3.5899919100018,4.23488613050665,3.24205041607974,3.23624413123042,4.58547068449794,5.89540655538392,2.77794749069257,3.4609124237433,3.77042299112246
"99",2019-10-01,4.68531998786213,3.62954120546851,4.27138096747731,3.24431255778769,3.25397183302236,4.5756661111387,5.87796747965166,2.78701682876606,3.4742325794725,3.78209797260971
